,alpha,beta,gamma,avg_score
0,0.0001,,,0.6627358490566038
1,0.0005,,,0.6627358490566038
2,0.001,,,0.6627358490566038
3,0.005,,,0.6627358490566038
4,0.01,,,0.6627358490566038
5,0.05,,,0.6627358490566038
6,1.0,,,0.6627358490566038
7,5.0,,,0.6627358490566038
8,10.0,,,0.6674528301886793
9,50.0,,,0.6745283018867925
10,100.0,,,0.6792452830188679
11,500.0,,,0.660377358490566
12,1000.0,,,0.6674528301886793
13,5000.0,,,0.6391509433962265
14,10000.0,,,0.5683962264150944
